"Year","Month","SKU","Category","Units","GrossSales"
"2019","3",8289882,"Refrigerated","882.00","12339.18"
"2019","4",8289882,"Refrigerated","926.00","12954.74"
"2019","5",8289882,"Refrigerated","917.00","12828.83"
"2018","12",8290141,"Produce","85.00","934.15"
"2019","1",8290141,"Produce","85.00","934.15"
"2019","2",8290141,"Produce","85.00","934.15"
"2019","3",8290141,"Produce","86.00","945.14"
"2019","4",8290141,"Produce","83.00","912.17"
"2019","5",8290141,"Produce","87.00","956.13"
"2018","11",8300517,"International","328.00","3263.60"
"2018","12",8300517,"International","331.00","3293.45"
"2019","1",8300517,"International","321.00","3193.95"
"2019","2",8300517,"International","318.00","3164.10"
"2019","3",8300517,"International","324.00","3223.80"
"2019","4",8300517,"International","340.00","3383.00"
"2019","5",8300517,"International","367.00","3651.65"
"2018","12",8302469,"Produce","48.00","468.00"
"2019","1",8302469,"Produce","49.00","477.75"
"2019","2",8302469,"Produce","50.00","487.50"
"2019","3",8302469,"Produce","50.00","487.50"
"2019","4",8302469,"Produce","49.00","477.75"
"2019","5",8302469,"Produce","50.00","487.50"
"2018","11",8311299,"International","387.00","1544.13"
"2018","12",8311299,"International","387.00","1544.13"
"2018","12",8311299,"International","387.00","1544.13"
"2019","1",8311299,"International","402.00","1603.98"
"2019","1",8311299,"International","402.00","1603.98"
"2019","2",8311299,"International","422.00","1683.78"
"2019","2",8311299,"International","422.00","1683.78"
"2019","3",8311299,"International","443.00","1767.57"
"2019","3",8311299,"International","443.00","1767.57"
"2019","4",8311299,"International","443.00","1767.57"
"2019","4",8311299,"International","443.00","1767.57"
"2019","5",8311299,"International","465.00","1855.35"
"2019","5",8311299,"International","465.00","1855.35"
"2018","11",8347392,"International","742.00","8866.90"
"2018","12",8347392,"International","749.00","8950.55"
"2018","12",8347392,"International","749.00","8950.55"
"2019","1",8347392,"International","779.00","9309.05"
"2019","1",8347392,"International","779.00","9309.05"
"2019","2",8347392,"International","802.00","9583.90"
"2019","2",8347392,"International","802.00","9583.90"
"2019","3",8347392,"International","778.00","9297.10"
"2019","3",8347392,"International","778.00","9297.10"
"2019","4",8347392,"International","809.00","9667.55"
"2019","4",8347392,"International","809.00","9667.55"
"2019","5",8347392,"International","817.00","9763.15"
"2019","5",8347392,"International","817.00","9763.15"
"2018","12",8357814,"International","632.00","11344.40"
"2019","1",8357814,"International","664.00","11918.80"
"2019","2",8357814,"International","644.00","11559.80"
"2019","3",8357814,"International","638.00","11452.10"
"2019","4",8357814,"International","664.00","11918.80"
"2019","5",8357814,"International","730.00","13103.50"
"2018","11",8365999,"Sodas and Drinks","814.00","7317.86"
"2018","12",8365999,"Sodas and Drinks","847.00","7614.53"
"2019","1",8365999,"Sodas and Drinks","839.00","7542.61"
"2019","2",8365999,"Sodas and Drinks","873.00","7848.27"
"2019","3",8365999,"Sodas and Drinks","917.00","8243.83"
"2019","4",8365999,"Sodas and Drinks","963.00","8657.37"
"2019","5",8365999,"Sodas and Drinks","915.00","8225.85"
"2018","12",8372765,"Baby","188.00","3946.12"
"2019","1",8372765,"Baby","194.00","4072.06"
"2019","2",8372765,"Baby","192.00","4030.08"
"2019","3",8372765,"Baby","186.00","3904.14"
"2019","4",8372765,"Baby","184.00","3862.16"
"2019","5",8372765,"Baby","177.00","3715.23"
"2018","11",8399688,"Snacks","741.00","2037.75"
"2018","12",8399688,"Snacks","756.00","2079.00"
"2018","12",8399688,"Snacks","756.00","2079.00"
"2019","1",8399688,"Snacks","794.00","2183.50"
"2019","1",8399688,"Snacks","794.00","2183.50"
"2019","2",8399688,"Snacks","786.00","2161.50"
"2019","2",8399688,"Snacks","786.00","2161.50"
"2019","3",8399688,"Snacks","825.00","2268.75"
"2019","3",8399688,"Snacks","825.00","2268.75"
"2019","4",8399688,"Snacks","850.00","2337.50"
"2019","4",8399688,"Snacks","850.00","2337.50"
"2019","5",8399688,"Snacks","859.00","2362.25"
"2019","5",8399688,"Snacks","859.00","2362.25"
"2018","11",8408791,"Snacks","82.00","1393.18"
"2018","12",8408791,"Snacks","83.00","1410.17"
"2018","12",8408791,"Snacks","83.00","1410.17"
"2019","1",8408791,"Snacks","87.00","1478.13"
"2019","1",8408791,"Snacks","87.00","1478.13"
"2019","2",8408791,"Snacks","84.00","1427.16"
"2019","2",8408791,"Snacks","84.00","1427.16"
"2019","3",8408791,"Snacks","83.00","1410.17"
"2019","3",8408791,"Snacks","83.00","1410.17"
"2019","4",8408791,"Snacks","81.00","1376.19"
"2019","4",8408791,"Snacks","81.00","1376.19"
"2019","5",8408791,"Snacks","86.00","1461.14"
"2019","5",8408791,"Snacks","86.00","1461.14"
"2018","12",8419208,"Snacks","385.00","8081.15"
"2019","1",8419208,"Snacks","373.00","7829.27"
"2019","2",8419208,"Snacks","388.00","8144.12"
"2019","3",8419208,"Snacks","388.00","8144.12"
"2019","4",8419208,"Snacks","396.00","8312.04"
"2019","5",8419208,"Snacks","436.00","9151.64"
"2018","11",8422966,"Dairy","934.00","15644.50"
"2018","12",8422966,"Dairy","915.00","15326.25"
"2019","1",8422966,"Dairy","924.00","15477.00"
"2019","2",8422966,"Dairy","896.00","15008.00"
"2019","3",8422966,"Dairy","905.00","15158.75"
"2019","4",8422966,"Dairy","914.00","15309.50"
"2019","5",8422966,"Dairy","1005.00","16833.75"
"2018","12",8437176,"Produce","546.00","3794.70"
"2019","1",8437176,"Produce","562.00","3905.90"
"2019","2",8437176,"Produce","556.00","3864.20"
"2019","3",8437176,"Produce","562.00","3905.90"
"2019","4",8437176,"Produce","562.00","3905.90"
"2019","5",8437176,"Produce","596.00","4142.20"
"2018","11",8447917,"Dairy","270.00","537.30"
"2018","12",8447917,"Dairy","278.00","553.22"
"2019","1",8447917,"Dairy","289.00","575.11"
"2019","2",8447917,"Dairy","301.00","598.99"
"2019","3",8447917,"Dairy","304.00","604.96"
"2019","4",8447917,"Dairy","313.00","622.87"
"2019","5",8447917,"Dairy","297.00","591.03"
"2018","11",8461765,"Produce","599.00","11950.05"
"2018","12",8461765,"Produce","605.00","12069.75"
"2018","12",8461765,"Produce","605.00","12069.75"
"2019","1",8461765,"Produce","623.00","12428.85"
"2019","1",8461765,"Produce","623.00","12428.85"
"2019","2",8461765,"Produce","629.00","12548.55"
"2019","2",8461765,"Produce","629.00","12548.55"
"2019","3",8461765,"Produce","610.00","12169.50"
"2019","3",8461765,"Produce","610.00","12169.50"
"2019","4",8461765,"Produce","622.00","12408.90"
"2019","4",8461765,"Produce","622.00","12408.90"
"2019","5",8461765,"Produce","653.00","13027.35"
"2019","5",8461765,"Produce","653.00","13027.35"
"2018","11",8488884,"Canned Goods","721.00","7750.75"
"2018","12",8488884,"Canned Goods","750.00","8062.50"
"2018","12",8488884,"Canned Goods","750.00","8062.50"
"2019","1",8488884,"Canned Goods","788.00","8471.00"
"2019","1",8488884,"Canned Goods","788.00","8471.00"
"2019","2",8488884,"Canned Goods","820.00","8815.00"
"2019","2",8488884,"Canned Goods","820.00","8815.00"
"2019","3",8488884,"Canned Goods","845.00","9083.75"
"2019","3",8488884,"Canned Goods","845.00","9083.75"
"2019","4",8488884,"Canned Goods","879.00","9449.25"
"2019","4",8488884,"Canned Goods","879.00","9449.25"
"2019","5",8488884,"Canned Goods","941.00","10115.75"
"2019","5",8488884,"Canned Goods","941.00","10115.75"
"2018","11",8491262,"Produce","842.00","13051.00"
"2018","12",8491262,"Produce","825.00","12787.50"
"2018","12",8491262,"Produce","825.00","12787.50"
"2019","1",8491262,"Produce","858.00","13299.00"
"2019","1",8491262,"Produce","858.00","13299.00"
"2019","2",8491262,"Produce","832.00","12896.00"
"2019","2",8491262,"Produce","832.00","12896.00"
"2019","3",8491262,"Produce","815.00","12632.50"
"2019","3",8491262,"Produce","815.00","12632.50"
"2019","4",8491262,"Produce","839.00","13004.50"
"2019","4",8491262,"Produce","839.00","13004.50"
"2019","5",8491262,"Produce","889.00","13779.50"
"2019","5",8491262,"Produce","889.00","13779.50"
"2018","11",8503403,"Canned Goods","589.00","11774.11"
"2018","12",8503403,"Canned Goods","589.00","11774.11"
"2018","12",8503403,"Canned Goods","589.00","11774.11"
"2019","1",8503403,"Canned Goods","618.00","12353.82"
"2019","1",8503403,"Canned Goods","618.00","12353.82"
"2019","2",8503403,"Canned Goods","649.00","12973.51"
"2019","2",8503403,"Canned Goods","649.00","12973.51"
"2019","3",8503403,"Canned Goods","649.00","12973.51"
"2019","3",8503403,"Canned Goods","649.00","12973.51"
"2019","4",8503403,"Canned Goods","655.00","13093.45"
"2019","4",8503403,"Canned Goods","655.00","13093.45"
"2019","5",8503403,"Canned Goods","721.00","14412.79"
"2019","5",8503403,"Canned Goods","721.00","14412.79"
"2018","11",8506926,"International","412.00","7725.00"
"2018","12",8506926,"International","400.00","7500.00"
"2018","12",8506926,"International","400.00","7500.00"
"2019","1",8506926,"International","396.00","7425.00"
"2019","1",8506926,"International","396.00","7425.00"
"2019","2",8506926,"International","392.00","7350.00"
"2019","2",8506926,"International","392.00","7350.00"
"2019","3",8506926,"International","388.00","7275.00"
"2019","3",8506926,"International","388.00","7275.00"
"2019","4",8506926,"International","407.00","7631.25"
"2019","4",8506926,"International","407.00","7631.25"
"2019","5",8506926,"International","403.00","7556.25"
"2019","5",8506926,"International","403.00","7556.25"
"2018","11",8510019,"Sodas and Drinks","475.00","9500.00"
"2018","12",8510019,"Sodas and Drinks","466.00","9320.00"
"2018","12",8510019,"Sodas and Drinks","466.00","9320.00"
"2019","1",8510019,"Sodas and Drinks","485.00","9700.00"
"2019","1",8510019,"Sodas and Drinks","485.00","9700.00"
"2019","2",8510019,"Sodas and Drinks","485.00","9700.00"
"2019","2",8510019,"Sodas and Drinks","485.00","9700.00"
"2019","3",8510019,"Sodas and Drinks","485.00","9700.00"
"2019","3",8510019,"Sodas and Drinks","485.00","9700.00"
"2019","4",8510019,"Sodas and Drinks","470.00","9400.00"
"2019","4",8510019,"Sodas and Drinks","470.00","9400.00"
"2019","5",8510019,"Sodas and Drinks","447.00","8940.00"
"2019","5",8510019,"Sodas and Drinks","447.00","8940.00"
"2018","11",8551490,"Produce","834.00","2493.66"
"2018","12",8551490,"Produce","867.00","2592.33"
"2018","12",8551490,"Produce","867.00","2592.33"
"2019","1",8551490,"Produce","841.00","2514.59"
"2019","1",8551490,"Produce","841.00","2514.59"
"2019","2",8551490,"Produce","833.00","2490.67"
"2019","2",8551490,"Produce","833.00","2490.67"
"2019","3",8551490,"Produce","866.00","2589.34"
"2019","3",8551490,"Produce","866.00","2589.34"
"2019","4",8551490,"Produce","840.00","2511.60"
"2019","4",8551490,"Produce","840.00","2511.60"
"2019","5",8551490,"Produce","874.00","2613.26"
"2019","5",8551490,"Produce","874.00","2613.26"
"2018","11",8580913,"Canned Goods","181.00","1719.50"
"2018","12",8580913,"Canned Goods","185.00","1757.50"
"2018","12",8580913,"Canned Goods","185.00","1757.50"
"2019","1",8580913,"Canned Goods","191.00","1814.50"
"2019","1",8580913,"Canned Goods","191.00","1814.50"
"2019","2",8580913,"Canned Goods","201.00","1909.50"
"2019","2",8580913,"Canned Goods","201.00","1909.50"
"2019","3",8580913,"Canned Goods","195.00","1852.50"
"2019","3",8580913,"Canned Goods","195.00","1852.50"
"2019","4",8580913,"Canned Goods","195.00","1852.50"
"2019","4",8580913,"Canned Goods","195.00","1852.50"
"2019","5",8580913,"Canned Goods","197.00","1871.50"
"2019","5",8580913,"Canned Goods","197.00","1871.50"
"2018","11",8604306,"Refrigerated","702.00","2070.90"
"2018","12",8604306,"Refrigerated","702.00","2070.90"
"2018","12",8604306,"Refrigerated","702.00","2070.90"
"2019","1",8604306,"Refrigerated","681.00","2008.95"
"2019","1",8604306,"Refrigerated","681.00","2008.95"
"2019","2",8604306,"Refrigerated","695.00","2050.25"
"2019","2",8604306,"Refrigerated","695.00","2050.25"
"2019","3",8604306,"Refrigerated","730.00","2153.50"
"2019","3",8604306,"Refrigerated","730.00","2153.50"
"2019","4",8604306,"Refrigerated","715.00","2109.25"
"2019","4",8604306,"Refrigerated","715.00","2109.25"
"2019","5",8604306,"Refrigerated","765.00","2256.75"
"2019","5",8604306,"Refrigerated","765.00","2256.75"
"2018","11",8627065,"Refrigerated","844.00","2489.80"
"2018","12",8627065,"Refrigerated","836.00","2466.20"
"2018","12",8627065,"Refrigerated","836.00","2466.20"
"2019","1",8627065,"Refrigerated","853.00","2516.35"
"2019","1",8627065,"Refrigerated","853.00","2516.35"
"2019","2",8627065,"Refrigerated","896.00","2643.20"
"2019","2",8627065,"Refrigerated","896.00","2643.20"
"2019","3",8627065,"Refrigerated","923.00","2722.85"
"2019","3",8627065,"Refrigerated","923.00","2722.85"
"2019","4",8627065,"Refrigerated","951.00","2805.45"
"2019","4",8627065,"Refrigerated","951.00","2805.45"
"2019","5",8627065,"Refrigerated","1027.00","3029.65"
"2019","5",8627065,"Refrigerated","1027.00","3029.65"
"2018","11",8645385,"Sodas and Drinks","713.00","8548.87"
"2018","12",8645385,"Sodas and Drinks","720.00","8632.80"
"2018","12",8645385,"Sodas and Drinks","720.00","8632.80"
"2019","1",8645385,"Sodas and Drinks","742.00","8896.58"
"2019","1",8645385,"Sodas and Drinks","742.00","8896.58"
"2019","2",8645385,"Sodas and Drinks","779.00","9340.21"
"2019","2",8645385,"Sodas and Drinks","779.00","9340.21"
"2019","3",8645385,"Sodas and Drinks","802.00","9615.98"
"2019","3",8645385,"Sodas and Drinks","802.00","9615.98"
"2019","4",8645385,"Sodas and Drinks","802.00","9615.98"
"2019","4",8645385,"Sodas and Drinks","802.00","9615.98"
"2019","5",8645385,"Sodas and Drinks","802.00","9615.98"
"2019","5",8645385,"Sodas and Drinks","802.00","9615.98"
"2018","11",8683925,"Produce","297.00","5865.75"
"2018","12",8683925,"Produce","288.00","5688.00"
"2018","12",8683925,"Produce","288.00","5688.00"
"2019","1",8683925,"Produce","279.00","5510.25"
"2019","1",8683925,"Produce","279.00","5510.25"
"2019","2",8683925,"Produce","285.00","5628.75"
"2019","2",8683925,"Produce","285.00","5628.75"
"2019","3",8683925,"Produce","288.00","5688.00"
"2019","3",8683925,"Produce","288.00","5688.00"
"2019","4",8683925,"Produce","282.00","5569.50"
"2019","4",8683925,"Produce","282.00","5569.50"
"2019","5",8683925,"Produce","279.00","5510.25"
"2019","5",8683925,"Produce","279.00","5510.25"
"2018","11",8695074,"Dairy","185.00","1655.75"
"2018","12",8695074,"Dairy","183.00","1637.85"
"2018","12",8695074,"Dairy","183.00","1637.85"
"2019","1",8695074,"Dairy","178.00","1593.10"
"2019","1",8695074,"Dairy","178.00","1593.10"
"2019","2",8695074,"Dairy","183.00","1637.85"
"2019","2",8695074,"Dairy","183.00","1637.85"
"2019","3",8695074,"Dairy","185.00","1655.75"
"2019","3",8695074,"Dairy","185.00","1655.75"
"2019","4",8695074,"Dairy","185.00","1655.75"
"2019","4",8695074,"Dairy","185.00","1655.75"
"2019","5",8695074,"Dairy","198.00","1772.10"
"2019","5",8695074,"Dairy","198.00","1772.10"
"2018","11",8708602,"Canned Goods","834.00","2460.30"
"2018","12",8708602,"Canned Goods","842.00","2483.90"
"2018","12",8708602,"Canned Goods","842.00","2483.90"
"2019","1",8708602,"Canned Goods","834.00","2460.30"
"2019","1",8708602,"Canned Goods","834.00","2460.30"
"2019","2",8708602,"Canned Goods","859.00","2534.05"
"2019","2",8708602,"Canned Goods","859.00","2534.05"
"2019","3",8708602,"Canned Goods","868.00","2560.60"
"2019","3",8708602,"Canned Goods","868.00","2560.60"
"2019","4",8708602,"Canned Goods","911.00","2687.45"
"2019","4",8708602,"Canned Goods","911.00","2687.45"
"2019","5",8708602,"Canned Goods","984.00","2902.80"
"2019","5",8708602,"Canned Goods","984.00","2902.80"
"2018","11",8713261,"Snacks","596.00","3546.20"
"2018","12",8713261,"Snacks","596.00","3546.20"
"2018","12",8713261,"Snacks","596.00","3546.20"
"2019","1",8713261,"Snacks","578.00","3439.10"
"2019","1",8713261,"Snacks","578.00","3439.10"
"2019","2",8713261,"Snacks","584.00","3474.80"
"2019","2",8713261,"Snacks","584.00","3474.80"
"2019","3",8713261,"Snacks","607.00","3611.65"
"2019","3",8713261,"Snacks","607.00","3611.65"
"2019","4",8713261,"Snacks","625.00","3718.75"
"2019","4",8713261,"Snacks","625.00","3718.75"
"2019","5",8713261,"Snacks","625.00","3718.75"
"2019","5",8713261,"Snacks","625.00","3718.75"
"2018","11",8724001,"Baby","970.00","3831.50"
"2018","12",8724001,"Baby","999.00","3946.05"
"2019","1",8724001,"Baby","1039.00","4104.05"
"2019","2",8724001,"Baby","1070.00","4226.50"
"2019","3",8724001,"Baby","1070.00","4226.50"
"2019","4",8724001,"Baby","1081.00","4269.95"
"2019","5",8724001,"Baby","1189.00","4696.55"
"2018","12",8786061,"Freezer","743.00","13745.50"
"2019","1",8786061,"Freezer","743.00","13745.50"
"2019","2",8786061,"Freezer","728.00","13468.00"
"2019","3",8786061,"Freezer","764.00","14134.00"
"2019","4",8786061,"Freezer","802.00","14837.00"
"2019","5",8786061,"Freezer","770.00","14245.00"
"2018","11",8807913,"Sodas and Drinks","453.00","4303.50"
"2018","12",8807913,"Sodas and Drinks","476.00","4522.00"
"2019","1",8807913,"Sodas and Drinks","495.00","4702.50"
"2019","2",8807913,"Sodas and Drinks","495.00","4702.50"
"2019","3",8807913,"Sodas and Drinks","515.00","4892.50"
"2019","4",8807913,"Sodas and Drinks","510.00","4845.00"
"2019","5",8807913,"Sodas and Drinks","561.00","5329.50"
"2018","12",8813757,"Sodas and Drinks","747.00","11205.00"
"2019","1",8813757,"Sodas and Drinks","784.00","11760.00"
"2019","2",8813757,"Sodas and Drinks","760.00","11400.00"
"2019","3",8813757,"Sodas and Drinks","752.00","11280.00"
"2019","4",8813757,"Sodas and Drinks","737.00","11055.00"
"2019","5",8813757,"Sodas and Drinks","796.00","11940.00"
"2018","11",8817102,"Freezer","333.00","5577.75"
"2018","12",8817102,"Freezer","323.00","5410.25"
"2019","1",8817102,"Freezer","329.00","5510.75"
"2019","2",8817102,"Freezer","332.00","5561.00"
"2019","3",8817102,"Freezer","322.00","5393.50"
"2019","4",8817102,"Freezer","319.00","5343.25"
"2019","5",8817102,"Freezer","341.00","5711.75"
"2018","12",8831330,"Freezer","196.00","2930.20"
"2019","1",8831330,"Freezer","190.00","2840.50"
"2019","2",8831330,"Freezer","184.00","2750.80"
"2019","3",8831330,"Freezer","180.00","2691.00"
"2019","4",8831330,"Freezer","180.00","2691.00"
"2019","5",8831330,"Freezer","191.00","2855.45"
"2018","11",8854449,"Baby","82.00","1389.90"
"2018","12",8854449,"Baby","84.00","1423.80"
"2019","1",8854449,"Baby","84.00","1423.80"
"2019","2",8854449,"Baby","82.00","1389.90"
"2019","3",8854449,"Baby","84.00","1423.80"
"2019","4",8854449,"Baby","82.00","1389.90"
"2019","5",8854449,"Baby","89.00","1508.55"
"2018","12",8858352,"International","218.00","3913.10"
"2019","1",8858352,"International","222.00","3984.90"
"2019","2",8858352,"International","215.00","3859.25"
"2019","3",8858352,"International","226.00","4056.70"
"2019","4",8858352,"International","224.00","4020.80"
